atleast,agglevel,clusters,method,dimension,TotalSum,AlphaGeo
AtLeastIn1,Species,Cluster47,Ward,df_LatDephtDistance,22391.6060019654,0.25
AtLeastIn1,Species,Cluster47,Ward,df_AbioticsDistance,21899.1500743641,0.25
AtLeastIn1,Species,Cluster47,Medoid,df_LatDephtDistance,37131.1482578777,0.25
AtLeastIn1,Species,Cluster47,Medoid,df_AbioticsDistance,35622.5756349121,0.25
AtLeastIn1,Species,Cluster48,Ward,df_LatDephtDistance,22237.9662019654,0.25
AtLeastIn1,Species,Cluster48,Ward,df_AbioticsDistance,21744.3696748833,0.25
AtLeastIn1,Species,Cluster48,Medoid,df_LatDephtDistance,36718.4588295028,0.25
AtLeastIn1,Species,Cluster48,Medoid,df_AbioticsDistance,35270.4592444721,0.25
AtLeastIn1,Species,Cluster49,Ward,df_LatDephtDistance,20894.6151315261,0.25
AtLeastIn1,Species,Cluster49,Ward,df_AbioticsDistance,20425.4905920289,0.25
AtLeastIn1,Species,Cluster49,Medoid,df_LatDephtDistance,35430.3667865008,0.25
AtLeastIn1,Species,Cluster49,Medoid,df_AbioticsDistance,34095.8146881271,0.25
AtLeastIn1,Species,Cluster50,Ward,df_LatDephtDistance,20605.677983464,0.25
AtLeastIn1,Species,Cluster50,Ward,df_AbioticsDistance,20140.5559502982,0.25
AtLeastIn1,Species,Cluster50,Medoid,df_LatDephtDistance,35320.0827948508,0.25
AtLeastIn1,Species,Cluster50,Medoid,df_AbioticsDistance,33995.3071502155,0.25
AtLeastIn1,ASV,Cluster01,Ward,df_LatDephtDistance,4727427.47974437,0.25
AtLeastIn1,ASV,Cluster01,Ward,df_AbioticsDistance,4700037.26008162,0.25
AtLeastIn1,ASV,Cluster01,Medoid,df_LatDephtDistance,4727427.47974437,0.25
AtLeastIn1,ASV,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162,0.25
AtLeastIn1,ASV,Cluster02,Ward,df_LatDephtDistance,1829292.57797,0.25
AtLeastIn1,ASV,Cluster02,Ward,df_AbioticsDistance,1783355.76068923,0.25
AtLeastIn1,ASV,Cluster02,Medoid,df_LatDephtDistance,1564741.19236768,0.25
AtLeastIn1,ASV,Cluster02,Medoid,df_AbioticsDistance,1514820.95060049,0.25
AtLeastIn1,ASV,Cluster03,Ward,df_LatDephtDistance,954264.005076585,0.25
AtLeastIn1,ASV,Cluster03,Ward,df_AbioticsDistance,946232.280766882,0.25
AtLeastIn1,ASV,Cluster03,Medoid,df_LatDephtDistance,990308.311270125,0.25
AtLeastIn1,ASV,Cluster03,Medoid,df_AbioticsDistance,971826.069449238,0.25
AtLeastIn1,ASV,Cluster04,Ward,df_LatDephtDistance,587057.447893492,0.25
AtLeastIn1,ASV,Cluster04,Ward,df_AbioticsDistance,578109.185909237,0.25
AtLeastIn1,ASV,Cluster04,Medoid,df_LatDephtDistance,835565.15054038,0.25
AtLeastIn1,ASV,Cluster04,Medoid,df_AbioticsDistance,815985.260332285,0.25
AtLeastIn1,ASV,Cluster05,Ward,df_LatDephtDistance,409318.759517024,0.25
AtLeastIn1,ASV,Cluster05,Ward,df_AbioticsDistance,398751.4629453,0.25
AtLeastIn1,ASV,Cluster05,Medoid,df_LatDephtDistance,687268.49780445,0.25
AtLeastIn1,ASV,Cluster05,Medoid,df_AbioticsDistance,670505.933341771,0.25
AtLeastIn1,ASV,Cluster06,Ward,df_LatDephtDistance,359711.119155963,0.25
AtLeastIn1,ASV,Cluster06,Ward,df_AbioticsDistance,352754.019032812,0.25
AtLeastIn1,ASV,Cluster06,Medoid,df_LatDephtDistance,535533.742371544,0.25
AtLeastIn1,ASV,Cluster06,Medoid,df_AbioticsDistance,525335.602437373,0.25
AtLeastIn1,ASV,Cluster07,Ward,df_LatDephtDistance,255910.228289127,0.25
AtLeastIn1,ASV,Cluster07,Ward,df_AbioticsDistance,248465.07680593,0.25
AtLeastIn1,ASV,Cluster07,Medoid,df_LatDephtDistance,498149.323914752,0.25
AtLeastIn1,ASV,Cluster07,Medoid,df_AbioticsDistance,489101.506000278,0.25
AtLeastIn1,ASV,Cluster08,Ward,df_LatDephtDistance,197313.555334125,0.25
AtLeastIn1,ASV,Cluster08,Ward,df_AbioticsDistance,191935.249956969,0.25
AtLeastIn1,ASV,Cluster08,Medoid,df_LatDephtDistance,486981.832287447,0.25
AtLeastIn1,ASV,Cluster08,Medoid,df_AbioticsDistance,478146.347349993,0.25
AtLeastIn1,ASV,Cluster09,Ward,df_LatDephtDistance,172526.24599867,0.25
AtLeastIn1,ASV,Cluster09,Ward,df_AbioticsDistance,167560.597858031,0.25
AtLeastIn1,ASV,Cluster09,Medoid,df_LatDephtDistance,483610.089573256,0.25
AtLeastIn1,ASV,Cluster09,Medoid,df_AbioticsDistance,474749.809124602,0.25
AtLeastIn1,ASV,Cluster10,Ward,df_LatDephtDistance,167652.325988946,0.25
AtLeastIn1,ASV,Cluster10,Ward,df_AbioticsDistance,162774.47429525,0.25
AtLeastIn1,ASV,Cluster10,Medoid,df_LatDephtDistance,480462.244726313,0.25
AtLeastIn1,ASV,Cluster10,Medoid,df_AbioticsDistance,471575.118714004,0.25
AtLeastIn1,ASV,Cluster11,Ward,df_LatDephtDistance,159801.647246219,0.25
AtLeastIn1,ASV,Cluster11,Ward,df_AbioticsDistance,155410.709856774,0.25
AtLeastIn1,ASV,Cluster11,Medoid,df_LatDephtDistance,477613.078780307,0.25
AtLeastIn1,ASV,Cluster11,Medoid,df_AbioticsDistance,468769.374214997,0.25
AtLeastIn1,ASV,Cluster12,Ward,df_LatDephtDistance,131772.936025604,0.25
AtLeastIn1,ASV,Cluster12,Ward,df_AbioticsDistance,127216.329003169,0.25
AtLeastIn1,ASV,Cluster12,Medoid,df_LatDephtDistance,474896.352826578,0.25
AtLeastIn1,ASV,Cluster12,Medoid,df_AbioticsDistance,466703.798425356,0.25
AtLeastIn1,ASV,Cluster13,Ward,df_LatDephtDistance,120835.071904315,0.25
AtLeastIn1,ASV,Cluster13,Ward,df_AbioticsDistance,116668.253957996,0.25
AtLeastIn1,ASV,Cluster13,Medoid,df_LatDephtDistance,472088.84471318,0.25
AtLeastIn1,ASV,Cluster13,Medoid,df_AbioticsDistance,464624.905280219,0.25
AtLeastIn1,ASV,Cluster14,Ward,df_LatDephtDistance,111353.431272405,0.25
AtLeastIn1,ASV,Cluster14,Ward,df_AbioticsDistance,107130.193704513,0.25
AtLeastIn1,ASV,Cluster14,Medoid,df_LatDephtDistance,461065.185672226,0.25
AtLeastIn1,ASV,Cluster14,Medoid,df_AbioticsDistance,453937.220592502,0.25
AtLeastIn1,ASV,Cluster15,Ward,df_LatDephtDistance,110572.028754336,0.25
AtLeastIn1,ASV,Cluster15,Ward,df_AbioticsDistance,106340.707551644,0.25
AtLeastIn1,ASV,Cluster15,Medoid,df_LatDephtDistance,460206.616965382,0.25
AtLeastIn1,ASV,Cluster15,Medoid,df_AbioticsDistance,453140.241667889,0.25
AtLeastIn1,ASV,Cluster16,Ward,df_LatDephtDistance,108661.024704383,0.25
AtLeastIn1,ASV,Cluster16,Ward,df_AbioticsDistance,104426.277494694,0.25
AtLeastIn1,ASV,Cluster16,Medoid,df_LatDephtDistance,453157.683582377,0.25
AtLeastIn1,ASV,Cluster16,Medoid,df_AbioticsDistance,446671.377190469,0.25
AtLeastIn1,ASV,Cluster17,Ward,df_LatDephtDistance,107593.376877544,0.25
AtLeastIn1,ASV,Cluster17,Ward,df_AbioticsDistance,103359.797739484,0.25
AtLeastIn1,ASV,Cluster17,Medoid,df_LatDephtDistance,448527.11081985,0.25
AtLeastIn1,ASV,Cluster17,Medoid,df_AbioticsDistance,442020.019752523,0.25
AtLeastIn1,ASV,Cluster18,Ward,df_LatDephtDistance,104479.784233769,0.25
AtLeastIn1,ASV,Cluster18,Ward,df_AbioticsDistance,100248.06938963,0.25
AtLeastIn1,ASV,Cluster18,Medoid,df_LatDephtDistance,429563.020572397,0.25
AtLeastIn1,ASV,Cluster18,Medoid,df_AbioticsDistance,423076.507038022,0.25
AtLeastIn1,ASV,Cluster19,Ward,df_LatDephtDistance,102015.725829942,0.25
AtLeastIn1,ASV,Cluster19,Ward,df_AbioticsDistance,98126.6652709929,0.25
AtLeastIn1,ASV,Cluster19,Medoid,df_LatDephtDistance,422260.064671286,0.25
AtLeastIn1,ASV,Cluster19,Medoid,df_AbioticsDistance,416131.986341044,0.25
AtLeastIn1,ASV,Cluster20,Ward,df_LatDephtDistance,68327.6860694728,0.25
AtLeastIn1,ASV,Cluster20,Ward,df_AbioticsDistance,64772.4121044171,0.25
AtLeastIn1,ASV,Cluster20,Medoid,df_LatDephtDistance,422090.661023793,0.25
AtLeastIn1,ASV,Cluster20,Medoid,df_AbioticsDistance,415961.917672306,0.25
AtLeastIn1,ASV,Cluster21,Ward,df_LatDephtDistance,67436.1681734619,0.25
AtLeastIn1,ASV,Cluster21,Ward,df_AbioticsDistance,63940.9415801694,0.25
AtLeastIn1,ASV,Cluster21,Medoid,df_LatDephtDistance,420570.925978651,0.25
AtLeastIn1,ASV,Cluster21,Medoid,df_AbioticsDistance,414490.660691596,0.25
AtLeastIn1,ASV,Cluster22,Ward,df_LatDephtDistance,66041.298006019,0.25
AtLeastIn1,ASV,Cluster22,Ward,df_AbioticsDistance,62576.6142563508,0.25
AtLeastIn1,ASV,Cluster22,Medoid,df_LatDephtDistance,420362.300910811,0.25
AtLeastIn1,ASV,Cluster22,Medoid,df_AbioticsDistance,414280.646045895,0.25
AtLeastIn1,ASV,Cluster23,Ward,df_LatDephtDistance,65091.3346646134,0.25
AtLeastIn1,ASV,Cluster23,Ward,df_AbioticsDistance,61962.5183503237,0.25
AtLeastIn1,ASV,Cluster23,Medoid,df_LatDephtDistance,409542.55337731,0.25
AtLeastIn1,ASV,Cluster23,Medoid,df_AbioticsDistance,403935.147721748,0.25
AtLeastIn1,ASV,Cluster24,Ward,df_LatDephtDistance,63008.5473565318,0.25
AtLeastIn1,ASV,Cluster24,Ward,df_AbioticsDistance,60038.7574309674,0.25
AtLeastIn1,ASV,Cluster24,Medoid,df_LatDephtDistance,408945.840199061,0.25
AtLeastIn1,ASV,Cluster24,Medoid,df_AbioticsDistance,403396.240515777,0.25
AtLeastIn1,ASV,Cluster25,Ward,df_LatDephtDistance,62478.2992140431,0.25
AtLeastIn1,ASV,Cluster25,Ward,df_AbioticsDistance,59505.4299991171,0.25
AtLeastIn1,ASV,Cluster25,Medoid,df_LatDephtDistance,405624.14322681,0.25
AtLeastIn1,ASV,Cluster25,Medoid,df_AbioticsDistance,400094.773718042,0.25
AtLeastIn1,ASV,Cluster26,Ward,df_LatDephtDistance,61579.6707388938,0.25
AtLeastIn1,ASV,Cluster26,Ward,df_AbioticsDistance,58597.1130072184,0.25
AtLeastIn1,ASV,Cluster26,Medoid,df_LatDephtDistance,401086.25292019,0.25
AtLeastIn1,ASV,Cluster26,Medoid,df_AbioticsDistance,395549.351319342,0.25
AtLeastIn1,ASV,Cluster27,Ward,df_LatDephtDistance,60186.885627748,0.25
AtLeastIn1,ASV,Cluster27,Ward,df_AbioticsDistance,57217.1682756051,0.25
AtLeastIn1,ASV,Cluster27,Medoid,df_LatDephtDistance,390134.801000443,0.25
AtLeastIn1,ASV,Cluster27,Medoid,df_AbioticsDistance,384584.787540009,0.25
AtLeastIn1,ASV,Cluster28,Ward,df_LatDephtDistance,56835.2007321779,0.25
AtLeastIn1,ASV,Cluster28,Ward,df_AbioticsDistance,53945.3393007937,0.25
AtLeastIn1,ASV,Cluster28,Medoid,df_LatDephtDistance,382700.119143297,0.25
AtLeastIn1,ASV,Cluster28,Medoid,df_AbioticsDistance,377369.655236334,0.25
AtLeastIn1,ASV,Cluster29,Ward,df_LatDephtDistance,54504.3017302031,0.25
AtLeastIn1,ASV,Cluster29,Ward,df_AbioticsDistance,51595.6092523242,0.25
AtLeastIn1,ASV,Cluster29,Medoid,df_LatDephtDistance,379425.949554696,0.25
AtLeastIn1,ASV,Cluster29,Medoid,df_AbioticsDistance,374067.905091671,0.25
AtLeastIn1,ASV,Cluster30,Ward,df_LatDephtDistance,53219.2142755885,0.25
AtLeastIn1,ASV,Cluster30,Ward,df_AbioticsDistance,50300.4494899538,0.25
AtLeastIn1,ASV,Cluster30,Medoid,df_LatDephtDistance,376131.221357532,0.25
AtLeastIn1,ASV,Cluster30,Medoid,df_AbioticsDistance,370775.935110928,0.25
AtLeastIn1,ASV,Cluster31,Ward,df_LatDephtDistance,52569.1678446268,0.25
AtLeastIn1,ASV,Cluster31,Ward,df_AbioticsDistance,49670.4544693501,0.25
AtLeastIn1,ASV,Cluster31,Medoid,df_LatDephtDistance,370118.406237091,0.25
AtLeastIn1,ASV,Cluster31,Medoid,df_AbioticsDistance,364721.659660093,0.25
AtLeastIn1,ASV,Cluster32,Ward,df_LatDephtDistance,52449.5365212535,0.25
AtLeastIn1,ASV,Cluster32,Ward,df_AbioticsDistance,49550.1283343007,0.25
AtLeastIn1,ASV,Cluster32,Medoid,df_LatDephtDistance,359839.497617997,0.25
AtLeastIn1,ASV,Cluster32,Medoid,df_AbioticsDistance,354436.10575975,0.25
AtLeastIn1,ASV,Cluster33,Ward,df_LatDephtDistance,52311.4547701248,0.25
AtLeastIn1,ASV,Cluster33,Ward,df_AbioticsDistance,49433.9753063269,0.25
AtLeastIn1,ASV,Cluster33,Medoid,df_LatDephtDistance,347914.018545421,0.25
AtLeastIn1,ASV,Cluster33,Medoid,df_AbioticsDistance,342673.781035436,0.25
AtLeastIn1,ASV,Cluster34,Ward,df_LatDephtDistance,52007.5006526325,0.25
AtLeastIn1,ASV,Cluster34,Ward,df_AbioticsDistance,49127.9415752974,0.25
AtLeastIn1,ASV,Cluster34,Medoid,df_LatDephtDistance,347376.205217714,0.25
AtLeastIn1,ASV,Cluster34,Medoid,df_AbioticsDistance,342216.124533972,0.25
AtLeastIn1,ASV,Cluster35,Ward,df_LatDephtDistance,49926.7225940795,0.25
AtLeastIn1,ASV,Cluster35,Ward,df_AbioticsDistance,47028.450103282,0.25
AtLeastIn1,ASV,Cluster35,Medoid,df_LatDephtDistance,346806.668362066,0.25
AtLeastIn1,ASV,Cluster35,Medoid,df_AbioticsDistance,341640.499436888,0.25
AtLeastIn1,ASV,Cluster36,Ward,df_LatDephtDistance,49782.4448920924,0.25
AtLeastIn1,ASV,Cluster36,Ward,df_AbioticsDistance,46920.5940528235,0.25
AtLeastIn1,ASV,Cluster36,Medoid,df_LatDephtDistance,345252.853553924,0.25
AtLeastIn1,ASV,Cluster36,Medoid,df_AbioticsDistance,340071.133928479,0.25
AtLeastIn1,ASV,Cluster37,Ward,df_LatDephtDistance,49475.3920813045,0.25
AtLeastIn1,ASV,Cluster37,Ward,df_AbioticsDistance,46619.444535003,0.25
AtLeastIn1,ASV,Cluster37,Medoid,df_LatDephtDistance,337510.767357278,0.25
AtLeastIn1,ASV,Cluster37,Medoid,df_AbioticsDistance,332464.032896635,0.25
AtLeastIn1,ASV,Cluster38,Ward,df_LatDephtDistance,49130.3018226492,0.25
AtLeastIn1,ASV,Cluster38,Ward,df_AbioticsDistance,46273.7222913036,0.25
AtLeastIn1,ASV,Cluster38,Medoid,df_LatDephtDistance,331730.018860826,0.25
AtLeastIn1,ASV,Cluster38,Medoid,df_AbioticsDistance,327068.853125441,0.25
AtLeastIn1,ASV,Cluster39,Ward,df_LatDephtDistance,48670.8406762077,0.25
AtLeastIn1,ASV,Cluster39,Ward,df_AbioticsDistance,45830.6241013577,0.25
AtLeastIn1,ASV,Cluster39,Medoid,df_LatDephtDistance,326256.417880549,0.25
AtLeastIn1,ASV,Cluster39,Medoid,df_AbioticsDistance,321641.089210588,0.25
AtLeastIn1,ASV,Cluster40,Ward,df_LatDephtDistance,48645.3315581882,0.25
AtLeastIn1,ASV,Cluster40,Ward,df_AbioticsDistance,45807.1844503444,0.25
AtLeastIn1,ASV,Cluster40,Medoid,df_LatDephtDistance,317967.113229525,0.25
AtLeastIn1,ASV,Cluster40,Medoid,df_AbioticsDistance,313506.5092799,0.25
AtLeastIn1,ASV,Cluster41,Ward,df_LatDephtDistance,48628.0965946533,0.25
AtLeastIn1,ASV,Cluster41,Ward,df_AbioticsDistance,45790.2574715516,0.25
AtLeastIn1,ASV,Cluster41,Medoid,df_LatDephtDistance,317897.079818296,0.25
AtLeastIn1,ASV,Cluster41,Medoid,df_AbioticsDistance,313436.006101062,0.25
AtLeastIn1,ASV,Cluster42,Ward,df_LatDephtDistance,48282.0321506313,0.25
AtLeastIn1,ASV,Cluster42,Ward,df_AbioticsDistance,45480.2786010616,0.25
AtLeastIn1,ASV,Cluster42,Medoid,df_LatDephtDistance,314422.50605369,0.25
AtLeastIn1,ASV,Cluster42,Medoid,df_AbioticsDistance,309951.008991637,0.25
AtLeastIn1,ASV,Cluster43,Ward,df_LatDephtDistance,40218.8215636135,0.25
AtLeastIn1,ASV,Cluster43,Ward,df_AbioticsDistance,37583.6862116062,0.25
AtLeastIn1,ASV,Cluster43,Medoid,df_LatDephtDistance,311527.727801747,0.25
AtLeastIn1,ASV,Cluster43,Medoid,df_AbioticsDistance,307037.389754212,0.25
AtLeastIn1,ASV,Cluster44,Ward,df_LatDephtDistance,39623.8246636135,0.25
AtLeastIn1,ASV,Cluster44,Ward,df_AbioticsDistance,36982.5779895732,0.25
AtLeastIn1,ASV,Cluster44,Medoid,df_LatDephtDistance,302882.608649988,0.25
AtLeastIn1,ASV,Cluster44,Medoid,df_AbioticsDistance,298623.11531477,0.25
AtLeastIn1,ASV,Cluster45,Ward,df_LatDephtDistance,39505.9490954424,0.25
AtLeastIn1,ASV,Cluster45,Ward,df_AbioticsDistance,36862.217420502,0.25
AtLeastIn1,ASV,Cluster45,Medoid,df_LatDephtDistance,291714.737394665,0.25
AtLeastIn1,ASV,Cluster45,Medoid,df_AbioticsDistance,287426.206472434,0.25
AtLeastIn1,ASV,Cluster46,Ward,df_LatDephtDistance,39156.0573418066,0.25
AtLeastIn1,ASV,Cluster46,Ward,df_AbioticsDistance,36509.9828366043,0.25
AtLeastIn1,ASV,Cluster46,Medoid,df_LatDephtDistance,291661.446523894,0.25
AtLeastIn1,ASV,Cluster46,Medoid,df_AbioticsDistance,287374.502600182,0.25
AtLeastIn1,ASV,Cluster47,Ward,df_LatDephtDistance,33127.528893267,0.25
AtLeastIn1,ASV,Cluster47,Ward,df_AbioticsDistance,31235.5629894649,0.25
AtLeastIn1,ASV,Cluster47,Medoid,df_LatDephtDistance,285500.025965622,0.25
AtLeastIn1,ASV,Cluster47,Medoid,df_AbioticsDistance,281636.666734401,0.25
AtLeastIn1,ASV,Cluster48,Ward,df_LatDephtDistance,30137.6998192158,0.25
AtLeastIn1,ASV,Cluster48,Ward,df_AbioticsDistance,28476.7369415115,0.25
AtLeastIn1,ASV,Cluster48,Medoid,df_LatDephtDistance,285401.603665622,0.25
AtLeastIn1,ASV,Cluster48,Medoid,df_AbioticsDistance,281537.166688349,0.25
AtLeastIn1,ASV,Cluster49,Ward,df_LatDephtDistance,30088.6091192158,0.25
AtLeastIn1,ASV,Cluster49,Ward,df_AbioticsDistance,28427.2119405543,0.25
AtLeastIn1,ASV,Cluster49,Medoid,df_LatDephtDistance,284881.67690897,0.25
AtLeastIn1,ASV,Cluster49,Medoid,df_AbioticsDistance,281155.166549968,0.25
AtLeastIn1,ASV,Cluster50,Ward,df_LatDephtDistance,30037.1520192158,0.25
AtLeastIn1,ASV,Cluster50,Ward,df_AbioticsDistance,28375.4068741547,0.25
AtLeastIn1,ASV,Cluster50,Medoid,df_LatDephtDistance,284833.365075083,0.25
AtLeastIn1,ASV,Cluster50,Medoid,df_AbioticsDistance,281106.465574657,0.25
AtLeastIn2,PG,Cluster01,Ward,df_LatDephtDistance,4727427.47974437,0.25
AtLeastIn2,PG,Cluster01,Ward,df_AbioticsDistance,4700037.26008162,0.25
AtLeastIn2,PG,Cluster01,Medoid,df_LatDephtDistance,4727427.47974437,0.25
AtLeastIn2,PG,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162,0.25
AtLeastIn2,PG,Cluster02,Ward,df_LatDephtDistance,1975010.74776281,0.25
AtLeastIn2,PG,Cluster02,Ward,df_AbioticsDistance,1953941.98959221,0.25
AtLeastIn2,PG,Cluster02,Medoid,df_LatDephtDistance,2123924.46221919,0.25
AtLeastIn2,PG,Cluster02,Medoid,df_AbioticsDistance,2099367.91502204,0.25
AtLeastIn2,PG,Cluster03,Ward,df_LatDephtDistance,1529732.79788376,0.25
AtLeastIn2,PG,Cluster03,Ward,df_AbioticsDistance,1508074.14170744,0.25
AtLeastIn2,PG,Cluster03,Medoid,df_LatDephtDistance,1460260.11391599,0.25
AtLeastIn2,PG,Cluster03,Medoid,df_AbioticsDistance,1437185.57399455,0.25
AtLeastIn2,PG,Cluster04,Ward,df_LatDephtDistance,1239715.62764174,0.25
AtLeastIn2,PG,Cluster04,Ward,df_AbioticsDistance,1222970.65838895,0.25
AtLeastIn2,PG,Cluster04,Medoid,df_LatDephtDistance,1012586.31508227,0.25
AtLeastIn2,PG,Cluster04,Medoid,df_AbioticsDistance,1002236.81805503,0.25
AtLeastIn2,PG,Cluster05,Ward,df_LatDephtDistance,1069086.09844644,0.25
AtLeastIn2,PG,Cluster05,Ward,df_AbioticsDistance,1051632.86170186,0.25
AtLeastIn2,PG,Cluster05,Medoid,df_LatDephtDistance,830284.399839001,0.25
AtLeastIn2,PG,Cluster05,Medoid,df_AbioticsDistance,820643.008660643,0.25
AtLeastIn2,PG,Cluster06,Ward,df_LatDephtDistance,986636.898723509,0.25
AtLeastIn2,PG,Cluster06,Ward,df_AbioticsDistance,970860.195377976,0.25
AtLeastIn2,PG,Cluster06,Medoid,df_LatDephtDistance,733575.283255398,0.25
AtLeastIn2,PG,Cluster06,Medoid,df_AbioticsDistance,725060.524765704,0.25
AtLeastIn2,PG,Cluster07,Ward,df_LatDephtDistance,944157.971124358,0.25
AtLeastIn2,PG,Cluster07,Ward,df_AbioticsDistance,929332.842970568,0.25
AtLeastIn2,PG,Cluster07,Medoid,df_LatDephtDistance,591429.71048563,0.25
AtLeastIn2,PG,Cluster07,Medoid,df_AbioticsDistance,581872.698325512,0.25
AtLeastIn2,PG,Cluster08,Ward,df_LatDephtDistance,916732.618757608,0.25
AtLeastIn2,PG,Cluster08,Ward,df_AbioticsDistance,901842.726240618,0.25
AtLeastIn2,PG,Cluster08,Medoid,df_LatDephtDistance,358284.868916698,0.25
AtLeastIn2,PG,Cluster08,Medoid,df_AbioticsDistance,352679.23871312,0.25
AtLeastIn2,PG,Cluster09,Ward,df_LatDephtDistance,880023.094613544,0.25
AtLeastIn2,PG,Cluster09,Ward,df_AbioticsDistance,865030.468028597,0.25
AtLeastIn2,PG,Cluster09,Medoid,df_LatDephtDistance,342912.050253327,0.25
AtLeastIn2,PG,Cluster09,Medoid,df_AbioticsDistance,337445.500372857,0.25
AtLeastIn2,PG,Cluster10,Ward,df_LatDephtDistance,401569.618632632,0.25
AtLeastIn2,PG,Cluster10,Ward,df_AbioticsDistance,388644.917012268,0.25
AtLeastIn2,PG,Cluster10,Medoid,df_LatDephtDistance,332110.791803506,0.25
AtLeastIn2,PG,Cluster10,Medoid,df_AbioticsDistance,327219.224131068,0.25
AtLeastIn2,PG,Cluster11,Ward,df_LatDephtDistance,386530.042388831,0.25
AtLeastIn2,PG,Cluster11,Ward,df_AbioticsDistance,373617.561593109,0.25
AtLeastIn2,PG,Cluster11,Medoid,df_LatDephtDistance,262414.80725863,0.25
AtLeastIn2,PG,Cluster11,Medoid,df_AbioticsDistance,256713.180220095,0.25
AtLeastIn2,PG,Cluster12,Ward,df_LatDephtDistance,372511.682732,0.25
AtLeastIn2,PG,Cluster12,Ward,df_AbioticsDistance,359490.284164656,0.25
AtLeastIn2,PG,Cluster12,Medoid,df_LatDephtDistance,259795.862058248,0.25
AtLeastIn2,PG,Cluster12,Medoid,df_AbioticsDistance,254176.066072443,0.25
AtLeastIn2,PG,Cluster13,Ward,df_LatDephtDistance,370062.498898995,0.25
AtLeastIn2,PG,Cluster13,Ward,df_AbioticsDistance,357019.999953522,0.25
AtLeastIn2,PG,Cluster13,Medoid,df_LatDephtDistance,259415.633167099,0.25
AtLeastIn2,PG,Cluster13,Medoid,df_AbioticsDistance,253911.560686579,0.25
AtLeastIn2,PG,Cluster14,Ward,df_LatDephtDistance,365813.313671943,0.25
AtLeastIn2,PG,Cluster14,Ward,df_AbioticsDistance,352753.115073358,0.25
AtLeastIn2,PG,Cluster14,Medoid,df_LatDephtDistance,257776.286132019,0.25
AtLeastIn2,PG,Cluster14,Medoid,df_AbioticsDistance,252462.343995778,0.25
AtLeastIn2,PG,Cluster15,Ward,df_LatDephtDistance,305880.07275673,0.25
AtLeastIn2,PG,Cluster15,Ward,df_AbioticsDistance,292219.221455515,0.25
AtLeastIn2,PG,Cluster15,Medoid,df_LatDephtDistance,254409.339742196,0.25
AtLeastIn2,PG,Cluster15,Medoid,df_AbioticsDistance,249215.425834768,0.25
AtLeastIn2,PG,Cluster16,Ward,df_LatDephtDistance,305399.559231607,0.25
AtLeastIn2,PG,Cluster16,Ward,df_AbioticsDistance,291738.93276812,0.25
AtLeastIn2,PG,Cluster16,Medoid,df_LatDephtDistance,208219.805332997,0.25
AtLeastIn2,PG,Cluster16,Medoid,df_AbioticsDistance,203380.704843736,0.25
AtLeastIn2,PG,Cluster17,Ward,df_LatDephtDistance,300561.118441498,0.25
AtLeastIn2,PG,Cluster17,Ward,df_AbioticsDistance,286870.822962986,0.25
AtLeastIn2,PG,Cluster17,Medoid,df_LatDephtDistance,191182.989042346,0.25
AtLeastIn2,PG,Cluster17,Medoid,df_AbioticsDistance,186378.525249938,0.25
AtLeastIn2,PG,Cluster18,Ward,df_LatDephtDistance,255465.184374279,0.25
AtLeastIn2,PG,Cluster18,Ward,df_AbioticsDistance,249709.314909257,0.25
AtLeastIn2,PG,Cluster18,Medoid,df_LatDephtDistance,185882.628757832,0.25
AtLeastIn2,PG,Cluster18,Medoid,df_AbioticsDistance,181026.68854253,0.25
AtLeastIn2,PG,Cluster19,Ward,df_LatDephtDistance,254276.557181022,0.25
AtLeastIn2,PG,Cluster19,Ward,df_AbioticsDistance,248527.570162631,0.25
AtLeastIn2,PG,Cluster19,Medoid,df_LatDephtDistance,189487.016716473,0.25
AtLeastIn2,PG,Cluster19,Medoid,df_AbioticsDistance,184461.34996387,0.25
AtLeastIn2,PG,Cluster20,Ward,df_LatDephtDistance,254109.456183475,0.25
AtLeastIn2,PG,Cluster20,Ward,df_AbioticsDistance,248358.749118423,0.25
AtLeastIn2,PG,Cluster20,Medoid,df_LatDephtDistance,183960.54930863,0.25
AtLeastIn2,PG,Cluster20,Medoid,df_AbioticsDistance,179043.569984926,0.25
AtLeastIn2,PG,Cluster21,Ward,df_LatDephtDistance,156483.635521594,0.25
AtLeastIn2,PG,Cluster21,Ward,df_AbioticsDistance,150595.875921511,0.25
AtLeastIn2,PG,Cluster21,Medoid,df_LatDephtDistance,193300.646794338,0.25
AtLeastIn2,PG,Cluster21,Medoid,df_AbioticsDistance,188836.615604812,0.25
AtLeastIn2,PG,Cluster22,Ward,df_LatDephtDistance,151183.27523708,0.25
AtLeastIn2,PG,Cluster22,Ward,df_AbioticsDistance,145244.039214102,0.25
AtLeastIn2,PG,Cluster22,Medoid,df_LatDephtDistance,161954.167942686,0.25
AtLeastIn2,PG,Cluster22,Medoid,df_AbioticsDistance,157706.82201546,0.25
AtLeastIn2,PG,Cluster23,Ward,df_LatDephtDistance,151179.273907826,0.25
AtLeastIn2,PG,Cluster23,Ward,df_AbioticsDistance,145242.800343181,0.25
AtLeastIn2,PG,Cluster23,Medoid,df_LatDephtDistance,177853.199918719,0.25
